Date ,Time,Site_Name,Cond_uS_cm,nLF_Cond_uS_cm,ODO_percent_sat,ODO_percent_cb,ODO_mg_L,Sal_psu,SpCond_uS_cm,TDS_mg_L,Turbidity_NTU,TSS_mg_L,Temp_celcius,pH,Turbidity_FNU,Notes
12/19/2024,3:00:00,Pond 27,268.6,364.7,72.2,72.8,7.79,0.17,358.5,233,na,0,11.866,7.73,1.08,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,4:00:00,Pond 27,267.3,365,70.2,70.8,7.62,0.17,358.8,233,na,0,11.653,7.7,1.12,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,5:00:00,Pond 27,266,365.4,68.3,68.8,7.45,0.17,359.1,233,na,0,11.428,7.69,1.11,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,6:00:00,Pond 27,264.9,365.7,66.5,67.1,7.29,0.17,359.4,234,na,0,11.229,7.67,1.11,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,7:00:00,Pond 27,263.7,366.1,64.7,65.3,7.13,0.17,359.8,234,na,0,11.014,7.66,1.13,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,8:00:00,Pond 27,262.5,366.4,63.2,63.7,6.99,0.17,360.1,234,na,0,10.816,7.65,1.08,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,9:00:00,Pond 27,262,366.8,61.9,62.4,6.86,0.17,360.4,234,na,0,10.702,7.65,1.06,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,10:00:00,Pond 27,262.2,366.8,62.1,62.6,6.89,0.17,360.5,234,na,0,10.728,7.67,2.22,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,11:00:00,Pond 27,263.8,367,62.1,62.6,6.85,0.17,360.6,234,na,0,10.944,7.69,1.59,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,12:00:00,Pond 27,265.6,367,65.1,65.7,7.14,0.17,360.6,234,na,0,11.198,7.7,2.83,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,13:00:00,Pond 27,267.4,367.1,67.2,67.8,7.33,0.17,360.8,234,na,0,11.444,7.73,3.62,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,14:00:00,Pond 27,268.6,366.7,70.7,71.2,7.67,0.17,360.4,234,na,0,11.655,7.76,3.01,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,15:00:00,Pond 27,269,365.8,72.6,73.2,7.85,0.17,359.6,234,na,0,11.815,7.78,2.15,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,16:00:00,Pond 27,269.4,365.8,74,74.6,7.99,0.17,359.6,234,na,0,11.864,7.75,1.79,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,17:00:00,Pond 27,268.7,364.9,72.9,73.5,7.88,0.17,358.7,233,na,0,11.858,7.71,1.61,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,18:00:00,Pond 27,268.5,364.8,72.4,73,7.82,0.17,358.6,233,na,0,11.845,7.69,1.48,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,19:00:00,Pond 27,268.4,364.7,69.5,70.1,7.51,0.17,358.5,233,na,0,11.833,7.63,1.3,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,20:00:00,Pond 27,268.3,364.6,67.1,67.6,7.25,0.17,358.3,233,na,0,11.84,7.62,2.51,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,21:00:00,Pond 27,268.2,364.6,65.2,65.7,7.04,0.17,358.4,233,na,0,11.828,7.6,1.32,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,22:00:00,Pond 27,268,364.4,71.5,72.1,7.73,0.17,358.2,233,na,0,11.822,7.67,7.01,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/19/2024,23:00:00,Pond 27,267,364.5,74.3,74.9,8.06,0.17,358.3,233,na,0,11.654,7.73,7.78,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,0:00:00,Pond 27,266.1,364.7,72.8,73.4,7.93,0.17,358.5,233,na,0,11.513,7.72,6.36,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,1:00:00,Pond 27,265.6,365.6,68.6,69.2,7.5,0.17,359.3,234,na,0,11.348,7.67,5.79,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,2:00:00,Pond 27,265,366.4,66,66.6,7.24,0.17,360.1,234,na,0,11.18,7.65,5.69,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,3:00:00,Pond 27,262.8,365.5,68.2,68.8,7.53,0.17,359.2,233,na,0,10.944,7.67,3.9,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,4:00:00,Pond 27,262,366,66.4,67,7.36,0.17,359.6,234,na,0,10.787,7.66,3.23,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,5:00:00,Pond 27,260.8,366.1,65.6,66.1,7.29,0.17,359.7,234,na,0,10.595,7.65,2.63,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,6:00:00,Pond 27,260.1,366.8,64.2,64.7,7.17,0.17,360.4,234,na,0,10.428,7.65,2.49,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,7:00:00,Pond 27,258.9,367,63.5,64,7.12,0.17,360.6,234,na,0,10.229,7.65,2.24,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,8:00:00,Pond 27,257.1,367,62.8,63.3,7.09,0.17,360.6,234,na,0,9.971,7.66,1.84,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,9:00:00,Pond 27,256.2,367.5,63.4,64,7.19,0.17,361.1,235,na,0,9.789,7.66,1.89,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,10:00:00,Pond 27,256.8,367.5,67,67.6,7.58,0.17,361.1,235,na,0,9.867,7.69,1.84,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,11:00:00,Pond 27,258.8,367.4,72.2,72.8,8.11,0.17,361,235,na,0,10.187,7.75,1.77,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,12:00:00,Pond 27,261,366.9,76.6,77.3,8.53,0.17,360.5,234,na,0,10.549,7.8,1.58,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,13:00:00,Pond 27,263.3,366.2,81.8,82.4,9.02,0.17,359.9,234,na,0,10.954,7.87,1.59,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,14:00:00,Pond 27,266.4,366.1,87.3,88,9.53,0.17,359.9,234,na,0,11.407,7.95,6.73,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,15:00:00,Pond 27,265.6,365.7,87.5,88.2,9.56,0.17,359.4,234,na,0,11.33,7.94,2.68,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,16:00:00,Pond 27,265.5,365.7,88.5,89.2,9.68,0.17,359.4,234,na,0,11.327,7.94,1.39,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,17:00:00,Pond 27,266.2,366.9,81.5,82.2,8.91,0.17,360.6,234,na,0,11.298,7.83,1.24,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,18:00:00,Pond 27,266.1,366.9,80.1,80.8,8.77,0.17,360.6,234,na,0,11.273,7.82,1.04,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,19:00:00,Pond 27,266,366.9,79.3,80,8.68,0.17,360.6,234,na,0,11.266,7.81,1.11,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,20:00:00,Pond 27,266.2,367.6,76.1,76.7,8.34,0.17,361.3,235,na,0,11.228,7.77,1.07,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,21:00:00,Pond 27,264.6,366.1,82.1,82.7,9.01,0.17,359.8,234,na,0,11.152,7.88,1.82,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,22:00:00,Pond 27,263.6,366.7,81.2,81.8,8.95,0.17,360.3,234,na,0,10.943,7.86,1.73,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/20/2024,23:00:00,Pond 27,262.4,366.9,79.7,80.3,8.83,0.17,360.6,234,na,0,10.739,7.84,1.61,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,0:00:00,Pond 27,261.3,367.3,78,78.7,8.69,0.17,360.9,235,na,0,10.546,7.82,1.57,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,1:00:00,Pond 27,260,367.4,76.6,77.2,8.56,0.17,361.1,235,na,0,10.349,7.8,1.51,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,2:00:00,Pond 27,258.8,367.7,75,75.7,8.43,0.17,361.3,235,na,0,10.15,7.79,1.38,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,3:00:00,Pond 27,257.6,367.9,74,74.6,8.35,0.17,361.5,235,na,0,9.956,7.78,1.6,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,4:00:00,Pond 27,256.5,368.2,72.3,72.9,8.2,0.17,361.8,235,na,0,9.766,7.76,1.39,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,5:00:00,Pond 27,255.4,368.6,71.1,71.6,8.1,0.17,362.1,235,na,0,9.565,7.75,1.42,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,6:00:00,Pond 27,254.3,368.8,69.9,70.5,8,0.17,362.4,236,na,0,9.383,7.74,1.34,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,7:00:00,Pond 27,253,368.9,68.8,69.4,7.91,0.17,362.5,236,na,0,9.188,7.73,1.37,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,8:00:00,Pond 27,251.8,369.1,67.4,67.9,7.78,0.17,362.7,236,na,0,8.99,7.72,1.39,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,9:00:00,Pond 27,250.9,369,67.5,68.1,7.82,0.17,362.6,236,na,0,8.871,7.73,1.28,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,10:00:00,Pond 27,251.1,369,70.9,71.5,8.21,0.17,362.6,236,na,0,8.898,7.78,1.51,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,11:00:00,Pond 27,252.5,369.3,72.4,73,8.35,0.17,362.9,236,na,0,9.077,7.8,1.09,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,12:00:00,Pond 27,253.5,368.8,74.3,74.9,8.53,0.17,362.4,236,na,0,9.269,7.8,1.21,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,13:00:00,Pond 27,255.4,368.9,74,74.6,8.44,0.17,362.5,236,na,0,9.527,7.81,1.25,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,14:00:00,Pond 27,256.8,368.7,76.8,77.4,8.71,0.17,362.2,235,na,0,9.758,7.85,1.18,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,15:00:00,Pond 27,257.7,368.2,78.4,79,8.85,0.17,361.8,235,na,0,9.942,7.79,1.02,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,16:00:00,Pond 27,258.2,368.2,79.4,80,8.95,0.17,361.7,235,na,0,10.018,7.82,0.93,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,17:00:00,Pond 27,257.5,367.4,79.1,79.7,8.92,0.17,361,235,na,0,9.99,7.77,0.84,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,18:00:00,Pond 27,257.9,368.1,77.7,78.4,8.77,0.17,361.7,235,na,0,9.974,7.8,1.03,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,19:00:00,Pond 27,258.4,368.9,76.4,77,8.62,0.17,362.4,236,na,0,9.969,7.78,1.19,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,20:00:00,Pond 27,258.5,369,73.9,74.5,8.34,0.17,362.6,236,na,0,9.972,7.76,0.89,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,21:00:00,Pond 27,257.1,367.7,77.5,78.1,8.76,0.17,361.3,235,na,0,9.9,7.77,0.96,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,22:00:00,Pond 27,256.1,367.7,78,78.6,8.85,0.17,361.3,235,na,0,9.751,7.78,0.85,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/21/2024,23:00:00,Pond 27,255.5,368.2,74.6,75.2,8.49,0.17,361.8,235,na,0,9.615,7.74,0.85,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,0:00:00,Pond 27,255.1,368.2,74.8,75.5,8.53,0.17,361.8,235,na,0,9.552,7.75,0.89,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,1:00:00,Pond 27,254.7,368.8,72.7,73.3,8.3,0.17,362.3,236,na,0,9.449,7.73,0.89,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,2:00:00,Pond 27,254.1,369,71.5,72.1,8.19,0.17,362.5,236,na,0,9.338,7.71,0.86,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,3:00:00,Pond 27,253.1,369.2,70.6,71.2,8.12,0.17,362.7,236,na,0,9.18,7.71,0.8,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,4:00:00,Pond 27,252.5,369.4,70,70.6,8.07,0.17,363,236,na,0,9.055,7.71,0.96,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,5:00:00,Pond 27,251.9,369.6,69,69.6,7.98,0.17,363.2,236,na,0,8.959,7.7,0.84,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,6:00:00,Pond 27,251.5,369.9,68.2,68.8,7.9,0.18,363.5,236,na,0,8.866,7.69,0.88,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,7:00:00,Pond 27,250.8,370.3,67.3,67.9,7.82,0.18,363.9,237,na,0,8.738,7.69,0.95,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,8:00:00,Pond 27,250.3,370.5,66.6,67.1,7.75,0.18,364.1,237,na,0,8.629,7.69,0.93,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,9:00:00,Pond 27,249.4,370.3,68.1,68.6,7.95,0.18,363.9,237,na,0,8.519,7.71,0.84,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,10:00:00,Pond 27,249.7,370.1,70.7,71.2,8.24,0.18,363.7,236,na,0,8.584,7.75,0.82,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,11:00:00,Pond 27,250.3,370.1,71.3,71.9,8.29,0.18,363.7,236,na,0,8.683,7.75,0.87,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,12:00:00,Pond 27,251.7,369.8,74.7,75.3,8.65,0.17,363.4,236,na,0,8.899,7.81,0.81,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,13:00:00,Pond 27,253.5,369.3,78.8,79.4,9.05,0.17,362.9,236,na,0,9.223,7.85,0.84,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,14:00:00,Pond 27,255.2,369.1,81.5,82.2,9.3,0.17,362.6,236,na,0,9.488,7.88,1.28,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,15:00:00,Pond 27,256.2,369,83.5,84.2,9.5,0.17,362.6,236,na,0,9.644,7.92,0.87,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,16:00:00,Pond 27,256.7,368.7,83.5,84.2,9.47,0.17,362.3,235,na,0,9.742,7.91,0.89,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,17:00:00,Pond 27,256.3,368.6,81.1,81.7,9.21,0.17,362.2,235,na,0,9.694,7.84,0.73,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,18:00:00,Pond 27,256.4,369,80.2,80.9,9.12,0.17,362.6,236,na,0,9.66,7.84,0.81,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,19:00:00,Pond 27,257.3,370.2,77.1,77.7,8.75,0.18,363.7,236,na,0,9.687,7.82,0.79,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,20:00:00,Pond 27,257.2,370.1,75,75.7,8.53,0.18,363.7,236,na,0,9.666,7.8,0.86,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,21:00:00,Pond 27,258.5,371.7,71.3,71.9,8.1,0.18,365.2,237,na,0,9.698,7.77,0.82,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
12/22/2024,22:00:00,Pond 27,258.2,371.1,73,73.6,8.29,0.18,364.6,237,na,0,9.71,7.79,0.83,Discovered 1/13/25 that deployment template erroneously set to FNU and not NTU - will fix for next deployment
